68485.000,20966.000,3283.000,10263.000,18619.000,15220.000,8770.000,2061.000,0.000,0.000,61.000
29058.000,33938.000,5208.000,2900.000,13389.000,10728.000,9938.000,4333.000,56.000,80.000,36.000
8030.000,16945.000,25625.000,8841.000,21090.000,11475.000,8048.000,3017.000,66.000,56.000,69.000
34109.000,79299.000,7454.000,9426.000,41662.000,14163.000,8891.000,8419.000,67.000,57.000,72.000
10211.000,24639.000,4411.000,5996.000,3392.000,1031.000,1260.000,1434.000,70.000,38.000,56.000
70494.000,58364.000,16478.000,14482.000,18131.000,5719.000,7466.000,1710.000,48.000,41.000,65.000
126940.000,5881.000,2720.000,2347.000,3085.000,3524.000,1740.000,451.000,38.000,53.000,37.000
114499.000,77468.000,26039.000,43767.000,39586.000,32163.000,26433.000,11856.000,41.000,47.000,-185.000
