2257558.000,143132.000,18252.000,24446.000,14080.000,6214.000,3540.000,8917.000,64.000,23.000,0.000,0.000,1.000,0.000,0.000
623492.000,73203.000,9608.000,1095.000,3153.000,6058.000,3244.000,6087.000,53.000,23.000,-229.000,0.000,1.000,0.000,0.000
289943.000,5194.000,9584.000,4141.000,871.000,1205.000,285.000,2057.000,35.000,26.000,131.000,0.000,1.000,0.000,0.000
534876.000,34772.000,13126.000,11942.000,15505.000,5291.000,3411.000,7053.000,35.000,41.000,20.000,0.000,1.000,0.000,0.000
948747.000,948643.000,24722.000,7323.000,48465.000,48268.000,23064.000,35014.000,27.000,43.000,281.000,0.000,1.000,0.000,0.000
1818462.000,227728.000,78751.000,25487.000,81437.000,71739.000,29687.000,16269.000,30.000,26.000,136.000,0.000,1.000,0.000,0.000
757043.000,66211.000,5232.000,27177.000,23764.000,14248.000,5071.000,4595.000,43.000,34.000,-14.000,0.000,1.000,0.000,0.000
1514010.000,448500.000,118052.000,22103.000,68057.000,100035.000,24592.000,44563.000,51.000,20.000,98.000,0.000,1.000,0.000,0.000
1289139.000,102807.000,24897.000,14023.000,23667.000,7938.000,5746.000,4780.000,60.000,16.000,147.000,0.000,1.000,0.000,0.000
1313351.000,159797.000,9889.000,17978.000,4697.000,14087.000,7259.000,5139.000,61.000,34.000,-225.000,0.000,1.000,0.000,0.000
2700878.000,133447.000,20871.000,12901.000,38728.000,35969.000,9066.000,21779.000,50.000,27.000,-225.000,0.000,1.000,0.000,0.000
437453.000,467150.000,26200.000,9788.000,46136.000,46465.000,3825.000,10406.000,54.000,23.000,381.000,0.000,1.000,0.000,0.000
199120.000,21537.000,1521.000,2152.000,1686.000,2575.000,284.000,1550.000,47.000,13.000,140.000,0.000,1.000,0.000,0.000
584671.000,54581.000,6496.000,7612.000,5033.000,4946.000,2647.000,6167.000,53.000,8.000,274.000,0.000,1.000,0.000,0.000
848332.000,12961.000,19953.000,5417.000,8028.000,5906.000,343.000,1575.000,53.000,11.000,314.000,0.000,1.000,0.000,0.000
797224.000,52343.000,23467.000,10375.000,4222.000,2643.000,1120.000,8137.000,50.000,23.000,50.000,0.000,1.000,0.000,0.000
53796.000,14549.000,6634.000,5245.000,5446.000,2397.000,755.000,6537.000,38.000,41.000,93.000,0.000,1.000,0.000,0.000
692829.000,69930.000,28840.000,20492.000,7593.000,5752.000,2272.000,26002.000,38.000,51.000,320.000,0.000,1.000,0.000,0.000
1940024.000,89485.000,30016.000,24123.000,36463.000,9341.000,3577.000,9059.000,34.000,57.000,279.000,0.000,1.000,0.000,0.000
1307882.000,46668.000,12524.000,5437.000,27067.000,25043.000,1749.000,6521.000,26.000,51.000,101.000,0.000,1.000,0.000,0.000
674614.000,24235.000,21252.000,15413.000,7843.000,4347.000,2889.000,7643.000,51.000,43.000,113.000,0.000,1.000,0.000,0.000
885648.000,182681.000,28242.000,56262.000,38351.000,9696.000,14705.000,22535.000,50.000,48.000,246.000,0.000,1.000,0.000,0.000
1409554.000,102952.000,35031.000,42846.000,20019.000,7250.000,10452.000,2972.000,44.000,43.000,215.000,0.000,1.000,0.000,0.000
28859.000,14478.000,269.000,5460.000,1972.000,642.000,276.000,1620.000,40.000,47.000,66.000,0.000,1.000,0.000,0.000
1545322.000,170620.000,24838.000,37020.000,19201.000,12187.000,4856.000,5134.000,14.000,51.000,103.000,0.000,1.000,0.000,0.000
90339.000,34351.000,6780.000,848.000,2719.000,1579.000,761.000,696.000,10.000,43.000,201.000,0.000,1.000,0.000,0.000
1023244.000,90362.000,28200.000,21321.000,8624.000,22335.000,3361.000,6439.000,11.000,38.000,-74.000,0.000,1.000,0.000,0.000
573217.000,237634.000,122372.000,123471.000,74015.000,59726.000,6711.000,18107.000,24.000,35.000,88.000,0.000,1.000,0.000,0.000
181751.000,22224.000,11648.000,7472.000,9358.000,3001.000,2727.000,1026.000,38.000,41.000,48.000,0.000,1.000,0.000,0.000
476066.000,262999.000,15361.000,39765.000,115520.000,19301.000,7483.000,15335.000,41.000,47.000,721.000,0.000,1.000,0.000,0.000
965363.000,227155.000,5813.000,22417.000,27543.000,60163.000,18295.000,4159.000,48.000,43.000,-67.000,0.000,1.000,0.000,0.000
1257460.000,179090.000,17133.000,114044.000,42748.000,44064.000,18294.000,13516.000,51.000,30.000,450.000,0.000,1.000,0.000,0.000
60216.000,16982.000,6245.000,379.000,1526.000,358.000,197.000,148.000,53.000,27.000,4.000,0.000,1.000,0.000,0.000
714461.000,24105.000,23140.000,5396.000,5992.000,2753.000,673.000,2802.000,38.000,24.000,-222.000,0.000,1.000,0.000,0.000
689953.000,48203.000,8020.000,4780.000,6266.000,3094.000,1911.000,7861.000,35.000,38.000,66.000,0.000,1.000,0.000,0.000
810090.000,46810.000,20706.000,30372.000,13928.000,6271.000,6592.000,17168.000,20.000,44.000,97.000,0.000,1.000,0.000,0.000
393929.000,54252.000,5988.000,2137.000,4641.000,3930.000,1193.000,5224.000,13.000,47.000,119.000,0.000,1.000,0.000,0.000
588766.000,62971.000,3562.000,2475.000,5719.000,1476.000,1070.000,3665.000,27.000,40.000,86.000,0.000,1.000,0.000,0.000
323442.000,221586.000,57103.000,60290.000,35817.000,6406.000,6195.000,22487.000,17.000,21.000,242.000,0.000,1.000,0.000,0.000
177677.000,86605.000,2496.000,3393.000,5421.000,2377.000,719.000,5495.000,7.000,27.000,48.000,0.000,1.000,0.000,0.000
585278.000,55842.000,12195.000,35005.000,17647.000,9540.000,1589.000,27167.000,1.000,8.000,201.000,0.000,1.000,0.000,0.000
252164.000,26677.000,5616.000,10414.000,4541.000,3036.000,1397.000,5194.000,1.000,20.000,242.000,0.000,1.000,0.000,0.000
1107421.000,25259.000,2687.000,4195.000,4574.000,3608.000,3566.000,4283.000,14.000,34.000,124.000,0.000,1.000,0.000,0.000
1069058.000,39958.000,30514.000,22380.000,19843.000,6666.000,8025.000,17767.000,34.000,27.000,-71.000,0.000,1.000,0.000,0.000
249490.000,105932.000,16466.000,4268.000,4441.000,3656.000,2825.000,2227.000,44.000,47.000,-40.000,0.000,1.000,0.000,0.000
504782.000,91774.000,9331.000,11525.000,5578.000,4637.000,2613.000,19415.000,30.000,38.000,187.000,0.000,1.000,0.000,0.000
68676.000,5779.000,11588.000,10442.000,1098.000,1475.000,1180.000,4690.000,26.000,30.000,-5.000,0.000,1.000,0.000,0.000
1769429.000,49545.000,25714.000,21375.000,9902.000,9536.000,4186.000,11912.000,17.000,51.000,-30.000,0.000,1.000,0.000,0.000
507785.000,139565.000,46037.000,17907.000,20776.000,5694.000,2096.000,2739.000,21.000,51.000,186.000,0.000,1.000,0.000,0.000
794652.000,40311.000,8705.000,9265.000,3198.000,1317.000,650.000,4058.000,21.000,56.000,-82.000,0.000,1.000,0.000,0.000
1215379.000,25804.000,11242.000,3402.000,3070.000,3355.000,940.000,724.000,14.000,61.000,-177.000,0.000,1.000,0.000,0.000
1203826.000,40241.000,14751.000,7773.000,3128.000,5708.000,708.000,323.000,20.000,50.000,-27.000,0.000,1.000,0.000,0.000
532815.000,111213.000,4539.000,5534.000,9762.000,5245.000,1890.000,1635.000,20.000,50.000,-8.000,0.000,1.000,0.000,0.000
229669.000,1015.000,394.000,514.000,53.000,216.000,18.000,34.000,11.000,34.000,-30.000,0.000,1.000,0.000,0.000
317046.000,146145.000,42354.000,19606.000,41124.000,37612.000,5930.000,5896.000,11.000,34.000,98.000,0.000,1.000,0.000,0.000
654115.000,249993.000,39463.000,38643.000,14646.000,16122.000,7640.000,5875.000,30.000,29.000,28.000,0.000,1.000,0.000,0.000
1260300.000,108605.000,1619.000,38535.000,15464.000,6194.000,8164.000,2933.000,40.000,26.000,343.000,0.000,1.000,0.000,0.000
1193903.000,675221.000,51072.000,44415.000,46566.000,15648.000,9817.000,6514.000,30.000,23.000,50.000,0.000,1.000,0.000,0.000
346064.000,311233.000,93695.000,78079.000,25637.000,36485.000,13075.000,11313.000,24.000,26.000,154.000,0.000,1.000,0.000,0.000
1129536.000,16843.000,21099.000,13736.000,5468.000,4389.000,8029.000,3393.000,14.000,30.000,42.000,0.000,1.000,0.000,0.000
1121199.000,158942.000,84909.000,107289.000,29220.000,37008.000,21085.000,6709.000,20.000,43.000,-456.000,0.000,1.000,0.000,0.000
2384120.000,41650.000,2784.000,2965.000,3293.000,2078.000,2173.000,1129.000,30.000,51.000,53.000,0.000,1.000,0.000,0.000
676866.000,19813.000,7836.000,2411.000,7645.000,7708.000,1901.000,227.000,40.000,51.000,733.000,0.000,1.000,0.000,0.000
944223.000,40260.000,4710.000,17419.000,5767.000,1915.000,4020.000,1577.000,53.000,48.000,132.000,0.000,1.000,0.000,0.000
1705572.000,58232.000,24775.000,21305.000,11326.000,4750.000,2698.000,3044.000,41.000,40.000,-338.000,0.000,1.000,0.000,0.000
654098.000,158704.000,27480.000,7738.000,30712.000,13676.000,2587.000,4996.000,30.000,37.000,58.000,0.000,1.000,0.000,0.000
61231.000,25397.000,6854.000,9132.000,17979.000,9117.000,2295.000,3156.000,37.000,40.000,-56.000,0.000,1.000,0.000,0.000
129439.000,91554.000,13372.000,4831.000,6838.000,5124.000,880.000,505.000,34.000,40.000,178.000,0.000,1.000,0.000,0.000
1553376.000,235645.000,22752.000,27800.000,24236.000,16288.000,5747.000,2194.000,40.000,34.000,925.000,0.000,1.000,0.000,0.000
700997.000,22701.000,5457.000,6303.000,4523.000,3751.000,587.000,256.000,41.000,23.000,17.000,0.000,1.000,0.000,0.000
1327773.000,22218.000,7441.000,10088.000,10802.000,13605.000,1124.000,503.000,41.000,23.000,310.000,0.000,1.000,0.000,0.000
203875.000,41639.000,14679.000,7208.000,8702.000,4910.000,990.000,659.000,56.000,29.000,156.000,0.000,1.000,0.000,0.000
1995334.000,252169.000,79035.000,42155.000,20937.000,14464.000,7063.000,4967.000,47.000,30.000,197.000,0.000,1.000,0.000,0.000
1032366.000,188786.000,28515.000,61986.000,34625.000,28892.000,4181.000,4719.000,44.000,38.000,499.000,0.000,1.000,0.000,0.000
607840.000,11983.000,6782.000,4278.000,1324.000,1254.000,744.000,290.000,51.000,43.000,42.000,0.000,1.000,0.000,0.000
120548.000,64118.000,1900.000,12712.000,12076.000,8095.000,4285.000,1588.000,30.000,48.000,228.000,0.000,1.000,0.000,0.000
1547561.000,42663.000,6908.000,4222.000,3281.000,4230.000,794.000,522.000,35.000,41.000,1046.000,0.000,1.000,0.000,0.000
507403.000,22973.000,2100.000,3053.000,3405.000,1309.000,497.000,297.000,35.000,41.000,-268.000,0.000,1.000,0.000,0.000
51002.000,21548.000,1195.000,1744.000,1580.000,2057.000,581.000,337.000,35.000,41.000,-81.000,0.000,1.000,0.000,0.000
176786.000,26102.000,8504.000,2040.000,6553.000,1358.000,416.000,908.000,44.000,30.000,20.000,0.000,1.000,0.000,0.000
908342.000,77657.000,17906.000,21490.000,25450.000,7982.000,6578.000,2897.000,34.000,29.000,-65.000,0.000,1.000,0.000,0.000
600681.000,7905.000,1076.000,5028.000,2192.000,3506.000,679.000,769.000,37.000,24.000,99.000,0.000,1.000,0.000,0.000
909797.000,69782.000,16895.000,20137.000,24992.000,6321.000,8248.000,3404.000,44.000,34.000,44.000,0.000,1.000,0.000,0.000
724659.000,69475.000,5763.000,26890.000,14933.000,6632.000,1651.000,2556.000,40.000,43.000,194.000,0.000,1.000,0.000,0.000
194476.000,13886.000,5250.000,2612.000,3517.000,2046.000,479.000,1029.000,44.000,44.000,-566.000,0.000,1.000,0.000,0.000
907189.000,41357.000,2323.000,12533.000,7898.000,1308.000,999.000,990.000,48.000,47.000,115.000,0.000,1.000,0.000,0.000
262550.000,60308.000,9950.000,22054.000,7214.000,8655.000,1323.000,1042.000,24.000,43.000,669.000,0.000,1.000,0.000,0.000
538488.000,19387.000,3828.000,4236.000,8018.000,3078.000,876.000,235.000,29.000,44.000,-195.000,0.000,1.000,0.000,0.000
1733644.000,68717.000,21535.000,5627.000,9920.000,11778.000,2991.000,953.000,29.000,44.000,56.000,0.000,1.000,0.000,0.000
783.000,908.000,230.000,77.000,12.000,5.000,2.000,1.000,29.000,44.000,57.000,0.000,1.000,0.000,0.000
75779.000,28877.000,4549.000,1353.000,624.000,984.000,544.000,500.000,29.000,44.000,378.000,0.000,1.000,0.000,0.000
719204.000,57878.000,11166.000,2979.000,8364.000,9717.000,3120.000,3022.000,29.000,44.000,135.000,0.000,1.000,0.000,0.000
164079.000,10263.000,851.000,1088.000,1400.000,1646.000,778.000,651.000,29.000,44.000,361.000,0.000,1.000,0.000,0.000
766091.000,33593.000,24595.000,4362.000,7300.000,5443.000,2096.000,1313.000,38.000,38.000,-475.000,0.000,1.000,0.000,0.000
825081.000,8510.000,5339.000,10640.000,4019.000,1533.000,776.000,215.000,37.000,41.000,59.000,0.000,1.000,0.000,0.000
263562.000,16775.000,7118.000,2789.000,1369.000,1872.000,841.000,1090.000,37.000,41.000,269.000,0.000,1.000,0.000,0.000
786798.000,17117.000,9459.000,4073.000,7354.000,3174.000,915.000,2264.000,47.000,47.000,139.000,0.000,1.000,0.000,0.000
57609.000,26567.000,3591.000,7208.000,7918.000,4659.000,819.000,1716.000,48.000,47.000,10.000,0.000,1.000,0.000,0.000
1639983.000,196968.000,155354.000,40489.000,18933.000,14473.000,7068.000,7799.000,47.000,51.000,1988.000,0.000,1.000,0.000,0.000
133563.000,13224.000,12326.000,18552.000,8851.000,13231.000,7091.000,2116.000,40.000,53.000,195.000,0.000,1.000,0.000,0.000
331272.000,101963.000,16639.000,16928.000,8090.000,8790.000,2359.000,2289.000,40.000,53.000,107.000,0.000,1.000,0.000,0.000
2125805.000,78285.000,5979.000,12473.000,7512.000,2870.000,3411.000,8605.000,38.000,48.000,-94.000,0.000,1.000,0.000,0.000
785665.000,84949.000,7390.000,5303.000,18735.000,9657.000,3127.000,7007.000,26.000,43.000,-13.000,0.000,1.000,0.000,0.000
145655.000,28873.000,3379.000,847.000,1472.000,1250.000,756.000,1622.000,24.000,37.000,26.000,0.000,1.000,0.000,0.000
81383.000,6758.000,5754.000,1049.000,3916.000,1349.000,517.000,1299.000,21.000,23.000,-146.000,0.000,1.000,0.000,0.000
682569.000,193007.000,257161.000,127872.000,101910.000,77405.000,27648.000,33038.000,26.000,27.000,712.000,0.000,1.000,0.000,0.000
1060983.000,637217.000,53578.000,68007.000,35758.000,57384.000,9665.000,5159.000,41.000,41.000,26.000,0.000,1.000,0.000,0.000
589578.000,77794.000,47265.000,12901.000,4396.000,10384.000,2000.000,5935.000,40.000,43.000,363.000,0.000,1.000,0.000,0.000
551824.000,32468.000,5115.000,12493.000,16338.000,11863.000,1993.000,1719.000,48.000,56.000,736.000,0.000,1.000,0.000,0.000
209806.000,4044.000,3024.000,3111.000,5245.000,3042.000,2953.000,444.000,56.000,51.000,-124.000,0.000,1.000,0.000,0.000
3802258.000,561172.000,77606.000,104237.000,28899.000,46529.000,21304.000,22764.000,56.000,51.000,23.000,0.000,1.000,0.000,0.000
1212542.000,164270.000,24080.000,32827.000,40639.000,30685.000,13214.000,48978.000,48.000,41.000,103.000,0.000,1.000,0.000,0.000
668683.000,35362.000,7787.000,5021.000,13021.000,4145.000,787.000,10785.000,53.000,43.000,391.000,0.000,1.000,0.000,0.000
175625.000,57686.000,11832.000,3714.000,2367.000,608.000,351.000,2224.000,56.000,37.000,104.000,0.000,1.000,0.000,0.000
1080063.000,87505.000,17462.000,34248.000,10457.000,8942.000,1031.000,5788.000,26.000,35.000,148.000,0.000,1.000,0.000,0.000
1390088.000,15963.000,14121.000,8644.000,7653.000,2906.000,1745.000,6366.000,29.000,40.000,592.000,0.000,1.000,0.000,0.000
553908.000,7165.000,24386.000,23716.000,1845.000,2275.000,886.000,2106.000,26.000,51.000,-59.000,0.000,1.000,0.000,0.000
755410.000,271592.000,40906.000,47250.000,16757.000,19783.000,6748.000,32482.000,21.000,74.000,-244.000,0.000,1.000,0.000,0.000
1951636.000,322176.000,36767.000,134292.000,74344.000,58085.000,16238.000,46985.000,40.000,74.000,37.000,0.000,1.000,0.000,0.000
736137.000,64306.000,18479.000,7426.000,4809.000,5678.000,5256.000,8931.000,44.000,74.000,77.000,0.000,1.000,0.000,0.000
1195265.000,497058.000,146241.000,13397.000,99857.000,62201.000,56590.000,34453.000,0.000,0.000,-78.000,1.000,0.000,0.000,0.000
801917.000,279110.000,111557.000,96212.000,20730.000,95133.000,82779.000,66860.000,0.000,0.000,-652.000,1.000,0.000,0.000,0.000
250967.000,65941.000,152081.000,70161.000,95639.000,65547.000,39359.000,43368.000,0.000,0.000,144.000,1.000,0.000,0.000,0.000
137968.000,46101.000,63724.000,52055.000,151842.000,33950.000,21097.000,9673.000,0.000,0.000,57.000,1.000,0.000,0.000,0.000
433017.000,60505.000,50452.000,17639.000,152754.000,123419.000,97780.000,76328.000,0.000,0.000,2047.000,1.000,0.000,0.000,0.000
1694547.000,343142.000,258480.000,40842.000,104559.000,67117.000,43201.000,47995.000,0.000,0.000,-370.000,1.000,0.000,0.000,0.000
1861601.000,886149.000,55903.000,159379.000,217768.000,336097.000,169475.000,54339.000,0.000,0.000,58.000,1.000,0.000,0.000,0.000
764010.000,303241.000,10700.000,104345.000,137325.000,142813.000,109505.000,64933.000,0.000,0.000,1299.000,1.000,0.000,0.000,0.000
1245005.000,287969.000,41664.000,51702.000,112969.000,157567.000,144846.000,104720.000,0.000,0.000,-2048.000,1.000,0.000,0.000,0.000
947405.000,212423.000,49076.000,29870.000,150736.000,162753.000,103165.000,48511.000,0.000,0.000,344.000,1.000,0.000,0.000,0.000
408941.000,174711.000,49282.000,36463.000,44505.000,47316.000,21580.000,20558.000,0.000,0.000,631.000,1.000,0.000,0.000,0.000
737253.000,39813.000,12867.000,18097.000,33253.000,21855.000,14592.000,20612.000,0.000,0.000,-1421.000,1.000,0.000,0.000,0.000
1394464.000,462880.000,151821.000,197680.000,273720.000,166197.000,45018.000,28241.000,0.000,0.000,2047.000,1.000,0.000,0.000,0.000
542027.000,93220.000,127704.000,85910.000,67065.000,169805.000,72438.000,47442.000,0.000,0.000,-1853.000,1.000,0.000,0.000,0.000
389988.000,110985.000,70580.000,53048.000,112576.000,111696.000,2986.000,4470.000,0.000,0.000,-690.000,1.000,0.000,0.000,0.000
149512.000,72433.000,104370.000,128676.000,108269.000,31626.000,39031.000,8208.000,0.000,0.000,115.000,1.000,0.000,0.000,0.000
1191854.000,556842.000,162052.000,203003.000,332732.000,252652.000,285090.000,146532.000,0.000,0.000,2047.000,1.000,0.000,0.000,0.000
761605.000,96079.000,23783.000,30157.000,41797.000,33723.000,27058.000,37967.000,0.000,0.000,410.000,1.000,0.000,0.000,0.000
219065.000,24904.000,37029.000,6274.000,30758.000,17368.000,2172.000,1989.000,0.000,0.000,-581.000,1.000,0.000,0.000,0.000
312414.000,208005.000,40315.000,39998.000,49051.000,69309.000,16584.000,25116.000,0.000,0.000,2047.000,1.000,0.000,0.000,0.000
937098.000,696209.000,93226.000,60088.000,421809.000,323839.000,279659.000,106999.000,0.000,0.000,471.000,1.000,0.000,0.000,0.000
1685472.000,498537.000,37742.000,128294.000,63466.000,122133.000,34988.000,20030.000,0.000,0.000,368.000,1.000,0.000,0.000,0.000
139684.000,15939.000,7451.000,5575.000,12889.000,9719.000,3077.000,754.000,0.000,0.000,324.000,1.000,0.000,0.000,0.000
1111973.000,45555.000,25070.000,7459.000,8001.000,14357.000,2662.000,1766.000,0.000,0.000,-484.000,1.000,0.000,0.000,0.000
1069301.000,39102.000,37135.000,9707.000,9950.000,4639.000,1117.000,1822.000,0.000,0.000,179.000,1.000,0.000,0.000,0.000
2329166.000,2063622.000,439444.000,276422.000,187748.000,1492366.000,1447321.000,247433.000,0.000,0.000,341.000,1.000,0.000,0.000,0.000
961376.000,52267.000,32938.000,18416.000,20201.000,13798.000,2646.000,2043.000,0.000,0.000,442.000,1.000,0.000,0.000,0.000
1218075.000,198570.000,83740.000,222272.000,203445.000,132153.000,76297.000,24268.000,0.000,0.000,381.000,1.000,0.000,0.000,0.000
219323.000,14900.000,15224.000,5161.000,12665.000,11082.000,2553.000,2286.000,0.000,0.000,102.000,1.000,0.000,0.000,0.000
1046154.000,113408.000,7381.000,29887.000,147012.000,247145.000,102716.000,79515.000,26.000,37.000,-552.000,1.000,0.000,0.000,0.000
163995.000,145833.000,12480.000,29616.000,98587.000,114076.000,73032.000,35673.000,26.000,37.000,1750.000,1.000,0.000,0.000,0.000
261232.000,61257.000,26974.000,10443.000,28338.000,21612.000,5674.000,5407.000,26.000,37.000,-920.000,1.000,0.000,0.000,0.000
376130.000,105136.000,42803.000,25606.000,43112.000,37923.000,4953.000,8908.000,26.000,37.000,-161.000,1.000,0.000,0.000,0.000
729030.000,26571.000,1274.000,3724.000,1870.000,1450.000,448.000,304.000,26.000,37.000,57.000,1.000,0.000,0.000,0.000
41814.000,102287.000,7298.000,13345.000,3639.000,7870.000,1624.000,5876.000,26.000,37.000,48.000,1.000,0.000,0.000,0.000
2782369.000,169144.000,52037.000,271911.000,70861.000,131400.000,29707.000,25684.000,17.000,20.000,146.000,1.000,0.000,0.000,0.000
315111.000,22918.000,9175.000,14318.000,6482.000,6108.000,1561.000,1225.000,17.000,20.000,44.000,1.000,0.000,0.000,0.000
