677039.000,132800.000,12600.000,30239.000,18101.000,6255.000,3039.000,7604.000,0.000,0.000,181.000,0.000
1107108.000,53074.000,8471.000,49945.000,16230.000,11506.000,6881.000,14037.000,0.000,0.000,211.000,0.000
697855.000,703643.000,20708.000,40636.000,24883.000,39349.000,23026.000,17462.000,66.000,51.000,-27.000,0.000
1507285.000,63199.000,34675.000,31963.000,32065.000,24962.000,10698.000,2060.000,60.000,37.000,419.000,0.000
216270.000,44385.000,7149.000,9868.000,12897.000,6342.000,3288.000,8533.000,63.000,53.000,252.000,0.000
982243.000,520734.000,533548.000,104386.000,77669.000,181504.000,41850.000,19210.000,61.000,43.000,92.000,0.000
59434.000,46069.000,3114.000,4112.000,3975.000,2305.000,1579.000,2838.000,66.000,43.000,107.000,0.000
1049876.000,202712.000,66589.000,67944.000,63712.000,24837.000,7932.000,57321.000,64.000,51.000,60.000,0.000
338965.000,26351.000,8682.000,15361.000,5476.000,10247.000,2542.000,14240.000,51.000,50.000,20.000,0.000
984630.000,62886.000,5598.000,3254.000,4840.000,9628.000,7215.000,16455.000,61.000,57.000,211.000,0.000
169747.000,46723.000,23984.000,14653.000,8916.000,10146.000,1564.000,3069.000,57.000,30.000,-618.000,0.000
1172304.000,168925.000,91046.000,46987.000,19351.000,17973.000,14927.000,4640.000,70.000,50.000,-157.000,0.000
975635.000,242137.000,21978.000,6817.000,10500.000,14495.000,6488.000,16559.000,67.000,53.000,-182.000,0.000
1392828.000,101020.000,54700.000,41707.000,38363.000,30829.000,14910.000,13185.000,50.000,30.000,34.000,0.000
1343884.000,1144395.000,112394.000,105112.000,194928.000,167690.000,45270.000,52800.000,51.000,53.000,203.000,0.000
1842608.000,611393.000,31909.000,51920.000,42807.000,36650.000,17673.000,51717.000,53.000,37.000,203.000,0.000
833859.000,125186.000,22562.000,26542.000,10260.000,14278.000,8883.000,11736.000,51.000,13.000,27.000,0.000
1244481.000,25638.000,21878.000,43144.000,14223.000,25585.000,12495.000,46460.000,57.000,26.000,-44.000,0.000
541607.000,7715.000,6031.000,12838.000,3222.000,6251.000,3565.000,11915.000,64.000,35.000,3.000,0.000
554780.000,17219.000,6035.000,4467.000,26150.000,4291.000,9342.000,12231.000,75.000,61.000,151.000,0.000
1662016.000,149874.000,25255.000,100848.000,35800.000,35767.000,24251.000,47123.000,90.000,69.000,99.000,0.000
1052722.000,146547.000,190024.000,259077.000,235907.000,187267.000,111502.000,81159.000,94.000,78.000,-2048.000,0.000
590906.000,293142.000,156331.000,101447.000,45260.000,10152.000,7579.000,5171.000,96.000,75.000,132.000,0.000
412583.000,38667.000,7661.000,9611.000,5964.000,4704.000,5885.000,4835.000,60.000,70.000,115.000,0.000
182194.000,7504.000,7540.000,5046.000,7306.000,5869.000,1456.000,2033.000,51.000,77.000,109.000,0.000
170263.000,177370.000,15977.000,26002.000,44312.000,23245.000,10875.000,7469.000,63.000,77.000,373.000,0.000
2639054.000,1411557.000,347668.000,123396.000,42143.000,162953.000,34601.000,12462.000,50.000,56.000,-18.000,0.000
68298.000,10515.000,6272.000,4433.000,4107.000,2943.000,765.000,2440.000,50.000,56.000,164.000,0.000
2169332.000,186302.000,53736.000,103102.000,84981.000,32576.000,13406.000,14828.000,77.000,53.000,198.000,0.000
1298925.000,21048.000,26182.000,29524.000,21819.000,22083.000,6319.000,5622.000,78.000,57.000,-98.000,0.000
1673879.000,283490.000,57172.000,106386.000,57722.000,46998.000,26974.000,7317.000,77.000,61.000,944.000,0.000
145199.000,20409.000,17505.000,8935.000,8178.000,7881.000,2246.000,2007.000,77.000,61.000,39.000,0.000
412518.000,124884.000,33275.000,53296.000,12698.000,9290.000,6880.000,13450.000,84.000,81.000,-34.000,0.000
1332397.000,201427.000,33051.000,42601.000,46769.000,8759.000,7029.000,27547.000,69.000,81.000,213.000,0.000
1583316.000,129481.000,18290.000,34869.000,22602.000,16395.000,10968.000,18556.000,54.000,74.000,125.000,0.000
1660963.000,232931.000,49222.000,79113.000,19498.000,24912.000,16000.000,32299.000,41.000,60.000,17.000,0.000
427147.000,80118.000,20254.000,2611.000,8710.000,4559.000,1886.000,6480.000,27.000,54.000,70.000,0.000
235839.000,60279.000,4684.000,9765.000,3983.000,8507.000,2655.000,7413.000,27.000,43.000,-13.000,0.000
377482.000,64505.000,22591.000,47023.000,21997.000,21090.000,10464.000,24579.000,44.000,38.000,-76.000,0.000
160993.000,74239.000,50391.000,44180.000,18437.000,20606.000,9756.000,23660.000,51.000,48.000,0.000,0.000
480638.000,178766.000,54994.000,73459.000,10928.000,38103.000,13832.000,35293.000,57.000,56.000,102.000,0.000
1369148.000,134325.000,63706.000,5395.000,17168.000,22564.000,12554.000,30650.000,74.000,67.000,33.000,0.000
1430850.000,84403.000,10937.000,29571.000,32379.000,61725.000,15807.000,32954.000,74.000,77.000,123.000,0.000
268992.000,281586.000,58098.000,114063.000,35864.000,37305.000,9971.000,21458.000,84.000,63.000,177.000,0.000
250164.000,60391.000,2007.000,7961.000,19008.000,20268.000,5555.000,4512.000,80.000,56.000,-78.000,0.000
1006254.000,123926.000,117712.000,31007.000,17066.000,41464.000,19725.000,15607.000,88.000,34.000,53.000,0.000
642103.000,96928.000,8198.000,11499.000,13715.000,9813.000,13445.000,3509.000,90.000,41.000,24.000,0.000
1639751.000,30749.000,5029.000,3251.000,12555.000,8586.000,6773.000,4125.000,67.000,37.000,11.000,0.000
1256391.000,13755.000,22253.000,20295.000,45745.000,47752.000,26061.000,15954.000,80.000,23.000,357.000,0.000
20518.000,4628.000,794.000,1431.000,4094.000,870.000,1011.000,1538.000,87.000,41.000,146.000,0.000
307523.000,138697.000,31012.000,22392.000,55649.000,22910.000,23031.000,25199.000,81.000,24.000,3.000,0.000
2495815.000,579743.000,143630.000,30344.000,103579.000,45944.000,27430.000,20406.000,74.000,37.000,58.000,0.000
537077.000,113421.000,23716.000,15956.000,8797.000,5446.000,7103.000,3218.000,44.000,29.000,76.000,0.000
215175.000,21794.000,2343.000,6198.000,7627.000,19698.000,12033.000,5068.000,30.000,34.000,-1395.000,0.000
68776.000,6849.000,5814.000,6252.000,3035.000,4173.000,1911.000,541.000,30.000,34.000,26.000,0.000
670477.000,426252.000,17850.000,124158.000,134613.000,53536.000,44833.000,18385.000,30.000,34.000,-1123.000,0.000
527915.000,35874.000,11050.000,20176.000,15610.000,6277.000,1538.000,672.000,27.000,29.000,-73.000,0.000
496566.000,50445.000,6697.000,22638.000,6427.000,21627.000,3338.000,4983.000,27.000,29.000,59.000,0.000
1585681.000,1627262.000,329096.000,307501.000,395132.000,284277.000,130325.000,48266.000,37.000,37.000,65.000,0.000
796682.000,119121.000,80773.000,21801.000,70985.000,81711.000,43896.000,6614.000,43.000,38.000,-404.000,0.000
1054359.000,86029.000,18795.000,24838.000,30301.000,49338.000,42697.000,38205.000,43.000,38.000,-2048.000,0.000
1018447.000,1114793.000,347392.000,519245.000,94515.000,245986.000,192363.000,60214.000,43.000,38.000,57.000,0.000
743243.000,158467.000,20611.000,10484.000,9289.000,11511.000,2637.000,1574.000,43.000,38.000,344.000,0.000
65086.000,26063.000,9357.000,13366.000,8335.000,9395.000,3038.000,2494.000,43.000,38.000,-759.000,0.000
1027179.000,37091.000,5751.000,23050.000,10426.000,17329.000,9196.000,2683.000,43.000,38.000,209.000,0.000
1015567.000,67527.000,35539.000,88772.000,30119.000,77390.000,83919.000,40271.000,64.000,43.000,-379.000,0.000
827372.000,401217.000,45047.000,90684.000,79758.000,155517.000,78818.000,30657.000,64.000,43.000,502.000,0.000
1596750.000,90799.000,34165.000,22559.000,13856.000,13422.000,8938.000,5309.000,77.000,43.000,900.000,0.000
298770.000,35910.000,15951.000,10140.000,19987.000,4262.000,1323.000,329.000,77.000,43.000,376.000,0.000
613758.000,82428.000,1893.000,23444.000,12968.000,17093.000,3808.000,2862.000,77.000,43.000,585.000,0.000
550079.000,12807.000,14091.000,4169.000,13384.000,2586.000,1691.000,968.000,70.000,37.000,-167.000,0.000
976076.000,18969.000,5229.000,2387.000,16770.000,5830.000,3149.000,1562.000,66.000,48.000,16.000,0.000
614174.000,78124.000,44734.000,34663.000,14808.000,22728.000,26580.000,5493.000,64.000,35.000,184.000,0.000
