42609.0000000000 81605.0000000000 7285.0000000000 3066.0000000000 3384.0000000000 4011.0000000000 1403.0000000000 320.0000000000
43112.0000000000 32690.0000000000 5161.0000000000 18271.0000000000 8625.0000000000 9501.0000000000 7616.0000000000 2303.0000000000
54990.0000000000 25744.0000000000 2913.0000000000 4809.0000000000 11877.0000000000 9483.0000000000 7700.0000000000 1691.0000000000
64312.0000000000 24815.0000000000 9301.0000000000 1907.0000000000 2285.0000000000 3525.0000000000 865.0000000000 669.0000000000
37237.0000000000 29894.0000000000 7816.0000000000 11950.0000000000 15635.0000000000 15139.0000000000 5790.0000000000 1734.0000000000
23593.0000000000 48320.0000000000 14697.0000000000 16337.0000000000 19303.0000000000 17414.0000000000 2679.0000000000 3659.0000000000
661250.0000000000 143488.0000000000 56899.0000000000 11691.0000000000 35268.0000000000 9587.0000000000 20603.0000000000 6687.0000000000
2044787.0000000000 107110.0000000000 47096.0000000000 6119.0000000000 12938.0000000000 11367.0000000000 7815.0000000000 5666.0000000000
47895.0000000000 37362.0000000000 22422.0000000000 8828.0000000000 6727.0000000000 18682.0000000000 5806.0000000000 6086.0000000000
14727.0000000000 17024.0000000000 47711.0000000000 5227.0000000000 15994.0000000000 14576.0000000000 10739.0000000000 5565.0000000000
85329.0000000000 63384.0000000000 14544.0000000000 10724.0000000000 14480.0000000000 12970.0000000000 4192.0000000000 7043.0000000000
14251.0000000000 44427.0000000000 16138.0000000000 3271.0000000000 29575.0000000000 9345.0000000000 8284.0000000000 2606.0000000000
29672.0000000000 12451.0000000000 18875.0000000000 9582.0000000000 5947.0000000000 9858.0000000000 3007.0000000000 4857.0000000000
18555.0000000000 10383.0000000000 1624.0000000000 5375.0000000000 3182.0000000000 2166.0000000000 244.0000000000 633.0000000000
44585.0000000000 14597.0000000000 21921.0000000000 3108.0000000000 12097.0000000000 10110.0000000000 7245.0000000000 2568.0000000000
6841.0000000000 33187.0000000000 15375.0000000000 17322.0000000000 7079.0000000000 14850.0000000000 6787.0000000000 1285.0000000000
35765.0000000000 35664.0000000000 11395.0000000000 26360.0000000000 8596.0000000000 15279.0000000000 2195.0000000000 1998.0000000000
15957.0000000000 37480.0000000000 27483.0000000000 11479.0000000000 14623.0000000000 18246.0000000000 3496.0000000000 1738.0000000000
13333.0000000000 40109.0000000000 38024.0000000000 31873.0000000000 5809.0000000000 8316.0000000000 2966.0000000000 3314.0000000000
112033.0000000000 28582.0000000000 12778.0000000000 3930.0000000000 10351.0000000000 6402.0000000000 5380.0000000000 1159.0000000000
120070.0000000000 12907.0000000000 7240.0000000000 2384.0000000000 1925.0000000000 4708.0000000000 1825.0000000000 968.0000000000
1554582.0000000000 21390.0000000000 4926.0000000000 5010.0000000000 980.0000000000 1944.0000000000 567.0000000000 327.0000000000
142402.0000000000 4263.0000000000 659.0000000000 1359.0000000000 410.0000000000 606.0000000000 564.0000000000 365.0000000000
2857.0000000000 10821.0000000000 1840.0000000000 1453.0000000000 2563.0000000000 2365.0000000000 562.0000000000 1111.0000000000
3599.0000000000 2604.0000000000 2712.0000000000 9459.0000000000 960.0000000000 10272.0000000000 3583.0000000000 2375.0000000000
11440.0000000000 16274.0000000000 11159.0000000000 8148.0000000000 7253.0000000000 6995.0000000000 5449.0000000000 2434.0000000000
7562.0000000000 6590.0000000000 16190.0000000000 1104.0000000000 9426.0000000000 5432.0000000000 5748.0000000000 1553.0000000000
8931.0000000000 28068.0000000000 7238.0000000000 9278.0000000000 5694.0000000000 10153.0000000000 7710.0000000000 3692.0000000000
16300.0000000000 5587.0000000000 16322.0000000000 6789.0000000000 1294.0000000000 16309.0000000000 5926.0000000000 3196.0000000000
14992.0000000000 19286.0000000000 991.0000000000 2170.0000000000 2990.0000000000 9380.0000000000 4941.0000000000 4674.0000000000
14233.0000000000 6578.0000000000 7767.0000000000 11552.0000000000 8972.0000000000 4517.0000000000 3508.0000000000 2895.0000000000
4163.0000000000 23142.0000000000 2129.0000000000 16896.0000000000 1995.0000000000 5417.0000000000 3772.0000000000 3616.0000000000
6757.0000000000 18807.0000000000 14100.0000000000 5933.0000000000 8481.0000000000 4398.0000000000 6304.0000000000 1898.0000000000
11788.0000000000 13819.0000000000 3106.0000000000 2098.0000000000 5263.0000000000 5924.0000000000 2716.0000000000 4262.0000000000
8227.0000000000 9001.0000000000 9771.0000000000 11660.0000000000 2384.0000000000 6042.0000000000 7577.0000000000 1997.0000000000
11648.0000000000 15711.0000000000 4194.0000000000 4870.0000000000 3278.0000000000 8911.0000000000 3402.0000000000 1832.0000000000
2944.0000000000 12298.0000000000 3698.0000000000 1970.0000000000 3376.0000000000 6726.0000000000 5218.0000000000 1324.0000000000
10676.0000000000 18999.0000000000 2325.0000000000 4280.0000000000 4043.0000000000 5765.0000000000 3566.0000000000 1590.0000000000
46528.0000000000 20987.0000000000 9033.0000000000 3716.0000000000 9003.0000000000 6569.0000000000 4648.0000000000 4198.0000000000
7130.0000000000 26717.0000000000 5604.0000000000 2119.0000000000 7305.0000000000 10654.0000000000 3341.0000000000 3469.0000000000
3594.0000000000 7942.0000000000 8328.0000000000 8493.0000000000 6721.0000000000 4947.0000000000 2726.0000000000 1775.0000000000
4278.0000000000 12563.0000000000 3693.0000000000 9430.0000000000 5389.0000000000 7249.0000000000 9495.0000000000 2357.0000000000
10333.0000000000 24715.0000000000 18873.0000000000 14436.0000000000 4959.0000000000 11442.0000000000 9407.0000000000 2622.0000000000
17412.0000000000 36876.0000000000 22748.0000000000 6957.0000000000 12660.0000000000 10055.0000000000 5597.0000000000 6504.0000000000
21320.0000000000 17220.0000000000 3407.0000000000 3011.0000000000 4476.0000000000 9018.0000000000 3345.0000000000 3555.0000000000
53171.0000000000 18578.0000000000 5879.0000000000 5829.0000000000 8706.0000000000 11985.0000000000 7071.0000000000 2288.0000000000
21730.0000000000 22858.0000000000 10512.0000000000 4612.0000000000 5701.0000000000 6044.0000000000 3652.0000000000 3582.0000000000
6279.0000000000 4442.0000000000 3490.0000000000 553.0000000000 5096.0000000000 5291.0000000000 10156.0000000000 3803.0000000000
38303.0000000000 19713.0000000000 15391.0000000000 5264.0000000000 10631.0000000000 4910.0000000000 3821.0000000000 2568.0000000000
2139.0000000000 1200.0000000000 4698.0000000000 3629.0000000000 3000.0000000000 898.0000000000 1667.0000000000 1095.0000000000
18765.0000000000 27617.0000000000 4491.0000000000 2578.0000000000 10426.0000000000 5315.0000000000 6400.0000000000 5055.0000000000
9540.0000000000 9540.0000000000 7656.0000000000 6714.0000000000 4105.0000000000 6759.0000000000 4349.0000000000 3849.0000000000
467136.0000000000 52409.0000000000 4141.0000000000 3309.0000000000 6140.0000000000 8051.0000000000 4293.0000000000 1910.0000000000
51690.0000000000 2257.0000000000 3105.0000000000 3966.0000000000 942.0000000000 12267.0000000000 1718.0000000000 3508.0000000000
13876.0000000000 21465.0000000000 6391.0000000000 6113.0000000000 2187.0000000000 1613.0000000000 2244.0000000000 425.0000000000
57136.0000000000 109609.0000000000 28264.0000000000 8119.0000000000 14097.0000000000 10657.0000000000 8741.0000000000 5152.0000000000
40207.0000000000 36418.0000000000 1443.0000000000 4653.0000000000 4342.0000000000 8274.0000000000 4006.0000000000 2249.0000000000
8127.0000000000 49117.0000000000 18761.0000000000 20994.0000000000 7524.0000000000 9704.0000000000 6658.0000000000 4666.0000000000
5146.0000000000 24987.0000000000 6266.0000000000 3756.0000000000 661.0000000000 4204.0000000000 6482.0000000000 1956.0000000000
