264261.0000000000 80601.0000000000 2919.0000000000 2604.0000000000 13607.0000000000 5974.0000000000 2682.0000000000 1486.0000000000
1393288.0000000000 160596.0000000000 30319.0000000000 33656.0000000000 26230.0000000000 22495.0000000000 14892.0000000000 3265.0000000000
648420.0000000000 93016.0000000000 43873.0000000000 26408.0000000000 25799.0000000000 23536.0000000000 21837.0000000000 11027.0000000000
1792741.0000000000 303532.0000000000 117651.0000000000 144540.0000000000 18335.0000000000 37274.0000000000 11514.0000000000 9676.0000000000
183290.0000000000 7014.0000000000 3407.0000000000 1289.0000000000 1884.0000000000 1613.0000000000 421.0000000000 114.0000000000
2895638.0000000000 723083.0000000000 83024.0000000000 215191.0000000000 64803.0000000000 90079.0000000000 87574.0000000000 39833.0000000000
996318.0000000000 25480.0000000000 8967.0000000000 12379.0000000000 5778.0000000000 9948.0000000000 12721.0000000000 6315.0000000000
658481.0000000000 101273.0000000000 14798.0000000000 43621.0000000000 11354.0000000000 17298.0000000000 29988.0000000000 10550.0000000000
941315.0000000000 32412.0000000000 7141.0000000000 10962.0000000000 10068.0000000000 5756.0000000000 4174.0000000000 3047.0000000000
36289.0000000000 17694.0000000000 8451.0000000000 3453.0000000000 1599.0000000000 2475.0000000000 820.0000000000 729.0000000000
694368.0000000000 219721.0000000000 6960.0000000000 53519.0000000000 16374.0000000000 18467.0000000000 51935.0000000000 9130.0000000000
350799.0000000000 19537.0000000000 75620.0000000000 12460.0000000000 15865.0000000000 73346.0000000000 27943.0000000000 7487.0000000000
799320.0000000000 117980.0000000000 122593.0000000000 9087.0000000000 31406.0000000000 16515.0000000000 7886.0000000000 4066.0000000000
745377.0000000000 550841.0000000000 174167.0000000000 131459.0000000000 103853.0000000000 37829.0000000000 27263.0000000000 7252.0000000000
187570.0000000000 40482.0000000000 7571.0000000000 12214.0000000000 6754.0000000000 10931.0000000000 6975.0000000000 2897.0000000000
223687.0000000000 24468.0000000000 10227.0000000000 8051.0000000000 12615.0000000000 11146.0000000000 2106.0000000000 1351.0000000000
887096.0000000000 83647.0000000000 30673.0000000000 32543.0000000000 29288.0000000000 27121.0000000000 14473.0000000000 7044.0000000000
2842764.0000000000 355191.0000000000 184961.0000000000 55536.0000000000 53574.0000000000 54708.0000000000 26513.0000000000 14289.0000000000
2846732.0000000000 329656.0000000000 30952.0000000000 22601.0000000000 91415.0000000000 24350.0000000000 15477.0000000000 4507.0000000000
226655.0000000000 11377.0000000000 6779.0000000000 1518.0000000000 1735.0000000000 5461.0000000000 2022.0000000000 1364.0000000000
1401390.0000000000 82810.0000000000 40143.0000000000 12644.0000000000 18587.0000000000 12862.0000000000 6487.0000000000 1870.0000000000
170779.0000000000 7167.0000000000 1801.0000000000 9764.0000000000 4599.0000000000 11176.0000000000 6132.0000000000 1082.0000000000
292480.0000000000 21388.0000000000 14693.0000000000 15261.0000000000 3425.0000000000 8476.0000000000 4057.0000000000 1412.0000000000
789393.0000000000 37197.0000000000 22627.0000000000 6239.0000000000 13339.0000000000 6858.0000000000 3426.0000000000 3552.0000000000
123560.0000000000 13480.0000000000 2959.0000000000 3346.0000000000 1761.0000000000 1175.0000000000 1367.0000000000 718.0000000000
592887.0000000000 302221.0000000000 77490.0000000000 86490.0000000000 34789.0000000000 85351.0000000000 28555.0000000000 28653.0000000000
569919.0000000000 490359.0000000000 16792.0000000000 30061.0000000000 21351.0000000000 14294.0000000000 12777.0000000000 12934.0000000000
269356.0000000000 77442.0000000000 46141.0000000000 10821.0000000000 12107.0000000000 14921.0000000000 12800.0000000000 5662.0000000000
87132.0000000000 11210.0000000000 1934.0000000000 2863.0000000000 1289.0000000000 1002.0000000000 1410.0000000000 552.0000000000
888604.0000000000 474440.0000000000 294943.0000000000 29605.0000000000 58093.0000000000 33088.0000000000 51909.0000000000 41528.0000000000
1866776.0000000000 148731.0000000000 5063.0000000000 7044.0000000000 12441.0000000000 19000.0000000000 27914.0000000000 22495.0000000000
114097.0000000000 19214.0000000000 4891.0000000000 3940.0000000000 1325.0000000000 2618.0000000000 1425.0000000000 799.0000000000
254177.0000000000 92051.0000000000 10727.0000000000 9829.0000000000 13884.0000000000 4789.0000000000 3903.0000000000 1304.0000000000
136747.0000000000 34712.0000000000 15861.0000000000 31057.0000000000 8531.0000000000 26920.0000000000 21319.0000000000 9981.0000000000
329968.0000000000 56063.0000000000 38447.0000000000 12032.0000000000 25321.0000000000 7414.0000000000 11800.0000000000 1938.0000000000
75975.0000000000 51125.0000000000 3450.0000000000 5315.0000000000 3685.0000000000 8637.0000000000 4317.0000000000 3426.0000000000
44440.0000000000 137637.0000000000 26497.0000000000 26278.0000000000 11722.0000000000 22204.0000000000 12401.0000000000 5848.0000000000
360732.0000000000 30710.0000000000 21935.0000000000 15426.0000000000 28722.0000000000 42908.0000000000 12383.0000000000 4381.0000000000
80182.0000000000 33716.0000000000 7783.0000000000 5477.0000000000 2032.0000000000 6277.0000000000 2303.0000000000 2325.0000000000
228586.0000000000 88316.0000000000 51517.0000000000 26132.0000000000 11457.0000000000 9281.0000000000 5922.0000000000 1375.0000000000
648405.0000000000 183140.0000000000 49167.0000000000 3441.0000000000 15042.0000000000 29081.0000000000 12707.0000000000 6352.0000000000
638718.0000000000 236510.0000000000 200584.0000000000 115200.0000000000 44460.0000000000 64371.0000000000 73413.0000000000 11321.0000000000
794702.0000000000 216231.0000000000 25539.0000000000 28195.0000000000 14196.0000000000 19128.0000000000 28776.0000000000 5168.0000000000
1274209.0000000000 349851.0000000000 65312.0000000000 61102.0000000000 32251.0000000000 30862.0000000000 24788.0000000000 3169.0000000000
1007684.0000000000 323722.0000000000 27852.0000000000 46147.0000000000 98205.0000000000 32181.0000000000 12576.0000000000 16653.0000000000
477159.0000000000 223167.0000000000 20662.0000000000 14786.0000000000 10878.0000000000 6623.0000000000 15030.0000000000 2730.0000000000
778239.0000000000 86419.0000000000 34283.0000000000 11483.0000000000 7135.0000000000 7750.0000000000 24840.0000000000 10950.0000000000
2038839.0000000000 112404.0000000000 17163.0000000000 16331.0000000000 11584.0000000000 31439.0000000000 12608.0000000000 7505.0000000000
625627.0000000000 155695.0000000000 4170.0000000000 5363.0000000000 4021.0000000000 9717.0000000000 4692.0000000000 4584.0000000000
819533.0000000000 857585.0000000000 42817.0000000000 49469.0000000000 2239.0000000000 33151.0000000000 37802.0000000000 23771.0000000000
1979740.0000000000 243551.0000000000 44242.0000000000 75027.0000000000 16358.0000000000 24761.0000000000 36040.0000000000 15865.0000000000
1235797.0000000000 160447.0000000000 23929.0000000000 40332.0000000000 45107.0000000000 17245.0000000000 8336.0000000000 4104.0000000000
114080.0000000000 17875.0000000000 18911.0000000000 22717.0000000000 27403.0000000000 27849.0000000000 30968.0000000000 12979.0000000000
1219156.0000000000 117484.0000000000 36445.0000000000 12493.0000000000 30773.0000000000 52730.0000000000 29648.0000000000 11220.0000000000
414738.0000000000 72909.0000000000 9386.0000000000 21298.0000000000 9699.0000000000 44053.0000000000 22016.0000000000 19369.0000000000
1121802.0000000000 41195.0000000000 21265.0000000000 11342.0000000000 15217.0000000000 9405.0000000000 39213.0000000000 8718.0000000000
304011.0000000000 55157.0000000000 42033.0000000000 11852.0000000000 57021.0000000000 19902.0000000000 11249.0000000000 4949.0000000000
19373.0000000000 17878.0000000000 23469.0000000000 25826.0000000000 13550.0000000000 33638.0000000000 11935.0000000000 7630.0000000000
437193.0000000000 301583.0000000000 70988.0000000000 18877.0000000000 19035.0000000000 42900.0000000000 34059.0000000000 9559.0000000000
600599.0000000000 56328.0000000000 49247.0000000000 11035.0000000000 16309.0000000000 23461.0000000000 25884.0000000000 4308.0000000000
360153.0000000000 110085.0000000000 29595.0000000000 13437.0000000000 14632.0000000000 8373.0000000000 3653.0000000000 5025.0000000000
97790.0000000000 9945.0000000000 501.0000000000 564.0000000000 1485.0000000000 2979.0000000000 1438.0000000000 1051.0000000000
272074.0000000000 22484.0000000000 9861.0000000000 4630.0000000000 5066.0000000000 5736.0000000000 10044.0000000000 1628.0000000000
238818.0000000000 41732.0000000000 19348.0000000000 13492.0000000000 10665.0000000000 6451.0000000000 5164.0000000000 1925.0000000000
868352.0000000000 348019.0000000000 262509.0000000000 26541.0000000000 107131.0000000000 35698.0000000000 18592.0000000000 12985.0000000000
938229.0000000000 95465.0000000000 21542.0000000000 49971.0000000000 23651.0000000000 54241.0000000000 24044.0000000000 12687.0000000000
2383931.0000000000 489941.0000000000 113203.0000000000 110985.0000000000 101168.0000000000 27118.0000000000 22681.0000000000 15424.0000000000
150905.0000000000 133810.0000000000 46312.0000000000 13455.0000000000 12421.0000000000 14486.0000000000 6471.0000000000 1109.0000000000
1253355.0000000000 106169.0000000000 47923.0000000000 21367.0000000000 19640.0000000000 61569.0000000000 27962.0000000000 2300.0000000000
876927.0000000000 10846.0000000000 1788.0000000000 11613.0000000000 5344.0000000000 1811.0000000000 630.0000000000 386.0000000000
1459434.0000000000 73600.0000000000 25311.0000000000 17736.0000000000 5565.0000000000 6959.0000000000 3984.0000000000 2571.0000000000
121114.0000000000 10831.0000000000 2281.0000000000 1395.0000000000 2035.0000000000 2082.0000000000 565.0000000000 623.0000000000
485649.0000000000 83865.0000000000 38074.0000000000 38372.0000000000 43846.0000000000 34256.0000000000 9936.0000000000 4075.0000000000
114760.0000000000 64544.0000000000 4243.0000000000 11006.0000000000 5951.0000000000 10314.0000000000 2359.0000000000 3072.0000000000
2114964.0000000000 39311.0000000000 18158.0000000000 33689.0000000000 18458.0000000000 17449.0000000000 5117.0000000000 2568.0000000000
2585963.0000000000 19455.0000000000 22319.0000000000 27912.0000000000 29104.0000000000 16804.0000000000 2772.0000000000 2570.0000000000
2983939.0000000000 185503.0000000000 39678.0000000000 115261.0000000000 21370.0000000000 42640.0000000000 23656.0000000000 10222.0000000000
825775.0000000000 35374.0000000000 606.0000000000 3479.0000000000 4434.0000000000 6733.0000000000 1769.0000000000 480.0000000000
1189373.0000000000 203118.0000000000 67340.0000000000 8741.0000000000 34159.0000000000 58333.0000000000 27219.0000000000 42918.0000000000
1879252.0000000000 431718.0000000000 45851.0000000000 11745.0000000000 30422.0000000000 10555.0000000000 9781.0000000000 9090.0000000000
1569227.0000000000 50167.0000000000 8830.0000000000 20612.0000000000 53456.0000000000 23040.0000000000 2600.0000000000 2105.0000000000
2021947.0000000000 252388.0000000000 163433.0000000000 79481.0000000000 42556.0000000000 13437.0000000000 5759.0000000000 2029.0000000000
918286.0000000000 41441.0000000000 15903.0000000000 10997.0000000000 11067.0000000000 12242.0000000000 2473.0000000000 657.0000000000
1374727.0000000000 86412.0000000000 59403.0000000000 47063.0000000000 59154.0000000000 71804.0000000000 7763.0000000000 4146.0000000000
2740275.0000000000 90382.0000000000 700.0000000000 29007.0000000000 26899.0000000000 15391.0000000000 6733.0000000000 3890.0000000000
587774.0000000000 137099.0000000000 49730.0000000000 12916.0000000000 27155.0000000000 46834.0000000000 3549.0000000000 731.0000000000
588451.0000000000 40385.0000000000 6801.0000000000 936.0000000000 4524.0000000000 2645.0000000000 440.0000000000 723.0000000000
864443.0000000000 12641.0000000000 11947.0000000000 35594.0000000000 11188.0000000000 63471.0000000000 17223.0000000000 18058.0000000000
1057618.0000000000 52109.0000000000 74413.0000000000 36562.0000000000 58443.0000000000 111856.0000000000 52528.0000000000 40713.0000000000
236676.0000000000 468510.0000000000 138966.0000000000 23429.0000000000 114159.0000000000 233691.0000000000 145465.0000000000 116365.0000000000
2101039.0000000000 1362817.0000000000 377515.0000000000 312811.0000000000 461304.0000000000 316438.0000000000 287518.0000000000 372264.0000000000
1889138.0000000000 590112.0000000000 201216.0000000000 170942.0000000000 50988.0000000000 27126.0000000000 14362.0000000000 11671.0000000000
698845.0000000000 20797.0000000000 17064.0000000000 12838.0000000000 8834.0000000000 10500.0000000000 5130.0000000000 8012.0000000000
719831.0000000000 170676.0000000000 20507.0000000000 109115.0000000000 134449.0000000000 83940.0000000000 74519.0000000000 58345.0000000000
1033471.0000000000 568171.0000000000 189132.0000000000 103067.0000000000 116293.0000000000 36434.0000000000 23954.0000000000 16986.0000000000
1440790.0000000000 680899.0000000000 377013.0000000000 469154.0000000000 1485291.0000000000 418293.0000000000 193604.0000000000 95819.0000000000
1388478.0000000000 30355.0000000000 23897.0000000000 15564.0000000000 15061.0000000000 14895.0000000000 5439.0000000000 1385.0000000000
587089.0000000000 141597.0000000000 9944.0000000000 24445.0000000000 17446.0000000000 7630.0000000000 5163.0000000000 11213.0000000000
662480.0000000000 23152.0000000000 12721.0000000000 13890.0000000000 17785.0000000000 3619.0000000000 1783.0000000000 2870.0000000000
178613.0000000000 22537.0000000000 4966.0000000000 12180.0000000000 11604.0000000000 9478.0000000000 2337.0000000000 13615.0000000000
947070.0000000000 83997.0000000000 5215.0000000000 18388.0000000000 7650.0000000000 8686.0000000000 5544.0000000000 13739.0000000000
838951.0000000000 123028.0000000000 44456.0000000000 9625.0000000000 29859.0000000000 11732.0000000000 11010.0000000000 3484.0000000000
1626831.0000000000 6326.0000000000 3439.0000000000 5361.0000000000 4400.0000000000 10328.0000000000 4856.0000000000 1072.0000000000
892389.0000000000 79969.0000000000 29737.0000000000 17131.0000000000 22276.0000000000 26998.0000000000 17182.0000000000 5466.0000000000
2456764.0000000000 85045.0000000000 123399.0000000000 145728.0000000000 98342.0000000000 69001.0000000000 39456.0000000000 22844.0000000000
937719.0000000000 99067.0000000000 10173.0000000000 8407.0000000000 14455.0000000000 28590.0000000000 15774.0000000000 7134.0000000000
1312235.0000000000 144015.0000000000 22073.0000000000 22219.0000000000 22094.0000000000 24114.0000000000 17393.0000000000 4445.0000000000
1858569.0000000000 52789.0000000000 9925.0000000000 12408.0000000000 19508.0000000000 73266.0000000000 35193.0000000000 11963.0000000000
1099989.0000000000 30689.0000000000 5987.0000000000 6554.0000000000 18350.0000000000 16907.0000000000 19392.0000000000 9583.0000000000
1467089.0000000000 76769.0000000000 12817.0000000000 7609.0000000000 13683.0000000000 13726.0000000000 4515.0000000000 1077.0000000000
896475.0000000000 19546.0000000000 1210.0000000000 4511.0000000000 3488.0000000000 4215.0000000000 622.0000000000 1001.0000000000
414958.0000000000 19162.0000000000 17774.0000000000 13331.0000000000 5796.0000000000 3704.0000000000 1933.0000000000 2306.0000000000
2990670.0000000000 858731.0000000000 60399.0000000000 80821.0000000000 52823.0000000000 139806.0000000000 28261.0000000000 21320.0000000000
1031285.0000000000 92551.0000000000 20105.0000000000 8818.0000000000 28860.0000000000 19581.0000000000 2866.0000000000 2343.0000000000
